"x","y","sailing_pm25"
547625.002897554,181825.001061737,0.0601038311937269
547655.002897554,181825.001061737,0.0901557467905904
547755.002897554,181825.001061737,0.0601038311937269
547765.002897554,181825.001061737,0.0601038311937269
547785.002897554,181825.001061737,0.0601038311937269
547795.002897554,181825.001061737,0.0601038311937269
547815.002897554,181825.001061737,0.0601038311937269
548035.002897554,181825.001061737,0.0447940865590651
548065.002897554,181825.001061737,0.014931362186355
548095.002897554,181825.001061737,0.02986272437271
548115.002897554,181825.001061737,0.014931362186355
548235.002897554,181825.001061737,0.02986272437271
548265.002897554,181825.001061737,0.014931362186355
548305.002897554,181825.001061737,0.02986272437271
548345.002897554,181825.001061737,0.014931362186355
548365.002897554,181825.001061737,0.02986272437271
548445.002897554,181825.001061737,0.02986272437271
548745.002897554,181825.001061737,0.014931362186355
548755.002897554,181825.001061737,0.014931362186355
548765.002897554,181825.001061737,0.0447940865590651
547165.002897554,181815.001061737,0.0601038311937269
547385.002897554,181815.001061737,0.0601038311937269
547475.002897554,181815.001061737,0.0601038311937269
547545.002897554,181815.001061737,0.0300519155968635
547575.002897554,181815.001061737,0.0300519155968635
547585.002897554,181815.001061737,0.0300519155968635
547625.002897554,181815.001061737,0.0601038311937269
547695.002897554,181815.001061737,0.0601038311937269
547705.002897554,181815.001061737,0.0300519155968635
547725.002897554,181815.001061737,0.0601038311937269
547735.002897554,181815.001061737,0.0601038311937269
547885.002897554,181815.001061737,0.0601038311937269
547905.002897554,181815.001061737,0.0601038311937269
547945.002897554,181815.001061737,0.0601038311937269
547965.002897554,181815.001061737,0.0601038311937269
547995.002897554,181815.001061737,0.0601038311937269
548065.002897554,181815.001061737,0.0447940865590651
548125.002897554,181815.001061737,0.02986272437271
548155.002897554,181815.001061737,0.0597254487454201
548185.002897554,181815.001061737,0.02986272437271
548315.002897554,181815.001061737,0.02986272437271
548385.002897554,181815.001061737,0.02986272437271
548465.002897554,181815.001061737,0.014931362186355
548745.002897554,181815.001061737,0.11945089749084
548755.002897554,181815.001061737,0.17917634623626
548765.002897554,181815.001061737,0.0447940865590651
548775.002897554,181815.001061737,0.014931362186355
548785.002897554,181815.001061737,0.0597254487454201
547145.002897554,181805.001061737,0.0601038311937269
547395.002897554,181805.001061737,0.0300519155968635
547425.002897554,181805.001061737,0.0300519155968635
547475.002897554,181805.001061737,0.0300519155968635
547495.002897554,181805.001061737,0.0601038311937269
547525.002897554,181805.001061737,0.0300519155968635
547535.002897554,181805.001061737,0.0300519155968635
547555.002897554,181805.001061737,0.0901557467905904
547605.002897554,181805.001061737,0.0300519155968635
547635.002897554,181805.001061737,0.0601038311937269
547645.002897554,181805.001061737,0.0300519155968635
547665.002897554,181805.001061737,0.0601038311937269
547685.002897554,181805.001061737,0.0601038311937269
547695.002897554,181805.001061737,0.0601038311937269
547725.002897554,181805.001061737,0.0601038311937269
547755.002897554,181805.001061737,0.0901557467905904
547765.002897554,181805.001061737,0.0300519155968635
547775.002897554,181805.001061737,0.0901557467905904
547795.002897554,181805.001061737,0.0300519155968635
547815.002897554,181805.001061737,0.0901557467905904
547835.002897554,181805.001061737,0.0300519155968635
547845.002897554,181805.001061737,0.150259577984317
547865.002897554,181805.001061737,0.0300519155968635
547875.002897554,181805.001061737,0.0901557467905904
547915.002897554,181805.001061737,0.0901557467905904
547985.002897554,181805.001061737,0.0601038311937269
548005.002897554,181805.001061737,0.02986272437271
548015.002897554,181805.001061737,0.02986272437271
548045.002897554,181805.001061737,0.02986272437271
548075.002897554,181805.001061737,0.02986272437271
548105.002897554,181805.001061737,0.014931362186355
548185.002897554,181805.001061737,0.02986272437271
548205.002897554,181805.001061737,0.02986272437271
548215.002897554,181805.001061737,0.0447940865590651
548285.002897554,181805.001061737,0.014931362186355
548375.002897554,181805.001061737,0.0597254487454201
548385.002897554,181805.001061737,0.014931362186355
548405.002897554,181805.001061737,0.02986272437271
548425.002897554,181805.001061737,0.014931362186355
548485.002897554,181805.001061737,0.0447940865590651
548755.002897554,181805.001061737,0.02986272437271
548765.002897554,181805.001061737,0.0597254487454201
548775.002897554,181805.001061737,0.20903907060897
547285.002897554,181795.001061737,0.0300519155968635
547295.002897554,181795.001061737,0.0601038311937269
547445.002897554,181795.001061737,0.0300519155968635
547475.002897554,181795.001061737,0.0300519155968635
547485.002897554,181795.001061737,0.0300519155968635
547505.002897554,181795.001061737,0.0300519155968635
547515.002897554,181795.001061737,0.0300519155968635
547575.002897554,181795.001061737,0.0300519155968635
547605.002897554,181795.001061737,0.0601038311937269
547625.002897554,181795.001061737,0.0601038311937269
547775.002897554,181795.001061737,0.0601038311937269
547805.002897554,181795.001061737,0.0300519155968635
547975.002897554,181795.001061737,0.0300519155968635
547995.002897554,181795.001061737,0.0300519155968635
548005.002897554,181795.001061737,0.0447940865590651
548035.002897554,181795.001061737,0.0597254487454201
548065.002897554,181795.001061737,0.014931362186355
548085.002897554,181795.001061737,0.014931362186355
548135.002897554,181795.001061737,0.02986272437271
548145.002897554,181795.001061737,0.0447940865590651
548245.002897554,181795.001061737,0.0746568109317751
548325.002897554,181795.001061737,0.0447940865590651
548355.002897554,181795.001061737,0.014931362186355
548425.002897554,181795.001061737,0.02986272437271
548505.002897554,181795.001061737,0.014931362186355
548755.002897554,181795.001061737,0.02986272437271
548765.002897554,181795.001061737,0.20903907060897
548775.002897554,181795.001061737,0.0597254487454201
547085.002897554,181785.001061737,0.0601038311937269
547225.002897554,181785.001061737,0.0300519155968635
547275.002897554,181785.001061737,0.0300519155968635
547335.002897554,181785.001061737,0.0601038311937269
547385.002897554,181785.001061737,0.0901557467905904
547435.002897554,181785.001061737,0.0300519155968635
547445.002897554,181785.001061737,0.0601038311937269
547455.002897554,181785.001061737,0.0601038311937269
547465.002897554,181785.001061737,0.0601038311937269
547475.002897554,181785.001061737,0.0601038311937269
547495.002897554,181785.001061737,0.0300519155968635
547515.002897554,181785.001061737,0.0601038311937269
547535.002897554,181785.001061737,0.0601038311937269
547555.002897554,181785.001061737,0.0601038311937269
547565.002897554,181785.001061737,0.0300519155968635
547605.002897554,181785.001061737,0.0901557467905904
547625.002897554,181785.001061737,0.0300519155968635
547645.002897554,181785.001061737,0.0901557467905904
547665.002897554,181785.001061737,0.0601038311937269
547675.002897554,181785.001061737,0.0901557467905904
547695.002897554,181785.001061737,0.0601038311937269
547705.002897554,181785.001061737,0.0901557467905904
547715.002897554,181785.001061737,0.0601038311937269
547755.002897554,181785.001061737,0.0601038311937269
548035.002897554,181785.001061737,0.02986272437271
548175.002897554,181785.001061737,0.02986272437271
548185.002897554,181785.001061737,0.02986272437271
548215.002897554,181785.001061737,0.014931362186355
548265.002897554,181785.001061737,0.0447940865590651
548295.002897554,181785.001061737,0.0597254487454201
548305.002897554,181785.001061737,0.0447940865590651
548445.002897554,181785.001061737,0.02986272437271
548455.002897554,181785.001061737,0.02986272437271
548525.002897554,181785.001061737,0.0447940865590651
548705.002897554,181785.001061737,5.37529038708781
548715.002897554,181785.001061737,0.686842660572331
548765.002897554,181785.001061737,0.02986272437271
547055.002897554,181775.001061737,0.0300519155968635
547185.002897554,181775.001061737,0.0300519155968635
547355.002897554,181775.001061737,0.0601038311937269
547365.002897554,181775.001061737,0.0300519155968635
547415.002897554,181775.001061737,0.0901557467905904
547435.002897554,181775.001061737,0.0601038311937269
547485.002897554,181775.001061737,0.0601038311937269
547565.002897554,181775.001061737,0.0901557467905904
547675.002897554,181775.001061737,0.0300519155968635
547735.002897554,181775.001061737,0.0601038311937269
547765.002897554,181775.001061737,0.0601038311937269
547815.002897554,181775.001061737,0.0601038311937269
547855.002897554,181775.001061737,0.120207662387454
547895.002897554,181775.001061737,0.0601038311937269
548115.002897554,181775.001061737,0.0447940865590651
548155.002897554,181775.001061737,0.02986272437271
548195.002897554,181775.001061737,0.0447940865590651
548225.002897554,181775.001061737,0.0447940865590651
548255.002897554,181775.001061737,0.02986272437271
548285.002897554,181775.001061737,0.0447940865590651
548325.002897554,181775.001061737,0.02986272437271
548335.002897554,181775.001061737,0.02986272437271
548355.002897554,181775.001061737,0.02986272437271
548365.002897554,181775.001061737,0.02986272437271
548385.002897554,181775.001061737,0.0447940865590651
548415.002897554,181775.001061737,0.02986272437271
548455.002897554,181775.001061737,0.014931362186355
548485.002897554,181775.001061737,0.0746568109317751
548545.002897554,181775.001061737,0.0447940865590651
548615.002897554,181775.001061737,0.313558605913456
548705.002897554,181775.001061737,23.6214149788136
548715.002897554,181775.001061737,8.77964096557675
548725.002897554,181775.001061737,0.0447940865590651
547035.002897554,181765.001061737,0.0601038311937269
547225.002897554,181765.001061737,0.0300519155968635
547245.002897554,181765.001061737,0.0300519155968635
547345.002897554,181765.001061737,0.0300519155968635
547375.002897554,181765.001061737,0.0601038311937269
547395.002897554,181765.001061737,0.120207662387454
547405.002897554,181765.001061737,0.0901557467905904
547445.002897554,181765.001061737,0.0601038311937269
547465.002897554,181765.001061737,0.0601038311937269
547685.002897554,181765.001061737,0.0601038311937269
547925.002897554,181765.001061737,0.0601038311937269
547945.002897554,181765.001061737,0.0601038311937269
548015.002897554,181765.001061737,0.0447940865590651
548075.002897554,181765.001061737,0.0447940865590651
548225.002897554,181765.001061737,0.0447940865590651
548255.002897554,181765.001061737,0.02986272437271
548275.002897554,181765.001061737,0.014931362186355
548295.002897554,181765.001061737,0.02986272437271
548385.002897554,181765.001061737,0.0447940865590651
548435.002897554,181765.001061737,0.014931362186355
548505.002897554,181765.001061737,0.02986272437271
548515.002897554,181765.001061737,0.02986272437271
548535.002897554,181765.001061737,0.014931362186355
548615.002897554,181765.001061737,0.194107708422615
548735.002897554,181765.001061737,0.014931362186355
548755.002897554,181765.001061737,0.0447940865590651
548775.002897554,181765.001061737,0.02986272437271
548805.002897554,181765.001061737,0.02986272437271
548825.002897554,181765.001061737,0.134382259677195
547165.002897554,181755.001061737,0.0300519155968635
547235.002897554,181755.001061737,0.0300519155968635
547275.002897554,181755.001061737,0.0300519155968635
547315.002897554,181755.001061737,0.0300519155968635
547325.002897554,181755.001061737,0.0601038311937269
547355.002897554,181755.001061737,0.0601038311937269
547375.002897554,181755.001061737,0.0300519155968635
547395.002897554,181755.001061737,0.0601038311937269
547405.002897554,181755.001061737,0.0601038311937269
547415.002897554,181755.001061737,0.0601038311937269
547435.002897554,181755.001061737,0.0601038311937269
547495.002897554,181755.001061737,0.0901557467905904
547545.002897554,181755.001061737,0.0901557467905904
547615.002897554,181755.001061737,0.0300519155968635
547655.002897554,181755.001061737,0.0601038311937269
548015.002897554,181755.001061737,0.02986272437271
548055.002897554,181755.001061737,0.02986272437271
548095.002897554,181755.001061737,0.0447940865590651
548105.002897554,181755.001061737,0.0447940865590651
548255.002897554,181755.001061737,0.014931362186355
548335.002897554,181755.001061737,0.014931362186355
548385.002897554,181755.001061737,0.02986272437271
548405.002897554,181755.001061737,0.02986272437271
548455.002897554,181755.001061737,0.02986272437271
548515.002897554,181755.001061737,0.014931362186355
548535.002897554,181755.001061737,0.0447940865590651
548565.002897554,181755.001061737,0.0447940865590651
548615.002897554,181755.001061737,0.134382259677195
548755.002897554,181755.001061737,0.02986272437271
548805.002897554,181755.001061737,0.0597254487454201
548815.002897554,181755.001061737,0.0447940865590651
548825.002897554,181755.001061737,0.0597254487454201
548835.002897554,181755.001061737,0.11945089749084
547005.002897554,181745.001061737,0.0601038311937269
547175.002897554,181745.001061737,0.0601038311937269
547245.002897554,181745.001061737,0.0300519155968635
547295.002897554,181745.001061737,0.0300519155968635
547305.002897554,181745.001061737,0.0300519155968635
547315.002897554,181745.001061737,0.0901557467905904
547335.002897554,181745.001061737,0.0901557467905904
547375.002897554,181745.001061737,0.0601038311937269
547385.002897554,181745.001061737,0.0601038311937269
547735.002897554,181745.001061737,0.0601038311937269
548175.002897554,181745.001061737,0.02986272437271
548215.002897554,181745.001061737,0.0447940865590651
548245.002897554,181745.001061737,0.02986272437271
548275.002897554,181745.001061737,0.0447940865590651
548285.002897554,181745.001061737,0.0895881731181301
548305.002897554,181745.001061737,0.02986272437271
548325.002897554,181745.001061737,0.0447940865590651
548335.002897554,181745.001061737,0.02986272437271
548345.002897554,181745.001061737,0.02986272437271
548385.002897554,181745.001061737,0.02986272437271
548425.002897554,181745.001061737,0.0447940865590651
548435.002897554,181745.001061737,0.0447940865590651
548445.002897554,181745.001061737,0.0447940865590651
548455.002897554,181745.001061737,0.0447940865590651
548555.002897554,181745.001061737,0.0746568109317751
548605.002897554,181745.001061737,0.0447940865590651
548615.002897554,181745.001061737,0.11945089749084
548675.002897554,181745.001061737,0.0447940865590651
548815.002897554,181745.001061737,0.0447940865590651
548825.002897554,181745.001061737,0.0895881731181301
548835.002897554,181745.001061737,0.0597254487454201
546985.002897554,181735.001061737,0.357296376102334
547155.002897554,181735.001061737,0.0300519155968635
547165.002897554,181735.001061737,0.0300519155968635
547205.002897554,181735.001061737,0.0300519155968635
547245.002897554,181735.001061737,0.0300519155968635
547255.002897554,181735.001061737,0.0601038311937269
547265.002897554,181735.001061737,0.0300519155968635
547275.002897554,181735.001061737,0.0601038311937269
547295.002897554,181735.001061737,0.0300519155968635
547335.002897554,181735.001061737,0.0901557467905904
547345.002897554,181735.001061737,0.0601038311937269
547355.002897554,181735.001061737,0.0601038311937269
547445.002897554,181735.001061737,0.0601038311937269
547465.002897554,181735.001061737,0.0300519155968635
547475.002897554,181735.001061737,0.0901557467905904
547535.002897554,181735.001061737,0.0601038311937269
547605.002897554,181735.001061737,0.0601038311937269
547645.002897554,181735.001061737,0.0901557467905904
547685.002897554,181735.001061737,0.0300519155968635
547725.002897554,181735.001061737,0.0300519155968635
547795.002897554,181735.001061737,0.0601038311937269
547815.002897554,181735.001061737,0.180311493581181
547835.002897554,181735.001061737,0.180311493581181
547845.002897554,181735.001061737,0.0300519155968635
547865.002897554,181735.001061737,0.0601038311937269
547885.002897554,181735.001061737,0.0300519155968635
547895.002897554,181735.001061737,0.0601038311937269
547905.002897554,181735.001061737,0.0601038311937269
547925.002897554,181735.001061737,0.120207662387454
547935.002897554,181735.001061737,0.0901557467905904
547965.002897554,181735.001061737,0.0601038311937269
547985.002897554,181735.001061737,0.0901557467905904
548005.002897554,181735.001061737,0.0597254487454201
548035.002897554,181735.001061737,0.014931362186355
548055.002897554,181735.001061737,0.014931362186355
548065.002897554,181735.001061737,0.02986272437271
548085.002897554,181735.001061737,0.014931362186355
548125.002897554,181735.001061737,0.0447940865590651
548165.002897554,181735.001061737,0.02986272437271
548255.002897554,181735.001061737,0.0447940865590651
548325.002897554,181735.001061737,0.0447940865590651
548415.002897554,181735.001061737,0.0447940865590651
548475.002897554,181735.001061737,0.014931362186355
548495.002897554,181735.001061737,0.02986272437271
548535.002897554,181735.001061737,0.0447940865590651
548605.002897554,181735.001061737,0.02986272437271
548615.002897554,181735.001061737,0.0895881731181301
548685.002897554,181735.001061737,0.02986272437271
548815.002897554,181735.001061737,0.0447940865590651
548835.002897554,181735.001061737,0.0447940865590651
547065.002897554,181725.001061737,0.0300519155968635
547125.002897554,181725.001061737,0.0601038311937269
547225.002897554,181725.001061737,0.0601038311937269
547245.002897554,181725.001061737,0.0601038311937269
547255.002897554,181725.001061737,0.0901557467905904
547285.002897554,181725.001061737,0.0601038311937269
547295.002897554,181725.001061737,0.0300519155968635
547305.002897554,181725.001061737,0.0300519155968635
547325.002897554,181725.001061737,0.0601038311937269
547565.002897554,181725.001061737,0.0601038311937269
547655.002897554,181725.001061737,0.0601038311937269
547665.002897554,181725.001061737,0.0300519155968635
547675.002897554,181725.001061737,0.0300519155968635
547685.002897554,181725.001061737,0.0601038311937269
547715.002897554,181725.001061737,0.0300519155968635
547725.002897554,181725.001061737,0.0901557467905904
547755.002897554,181725.001061737,0.0300519155968635
547765.002897554,181725.001061737,0.0601038311937269
547785.002897554,181725.001061737,0.0901557467905904
547815.002897554,181725.001061737,0.0601038311937269
547835.002897554,181725.001061737,0.0601038311937269
547865.002897554,181725.001061737,0.120207662387454
547915.002897554,181725.001061737,0.0901557467905904
547965.002897554,181725.001061737,0.0300519155968635
547985.002897554,181725.001061737,0.120207662387454
548035.002897554,181725.001061737,0.0746568109317751
548085.002897554,181725.001061737,0.0447940865590651
548095.002897554,181725.001061737,0.014931362186355
548115.002897554,181725.001061737,0.0447940865590651
548125.002897554,181725.001061737,0.014931362186355
548145.002897554,181725.001061737,0.0447940865590651
548185.002897554,181725.001061737,0.014931362186355
548295.002897554,181725.001061737,0.0447940865590651
548345.002897554,181725.001061737,0.02986272437271
548355.002897554,181725.001061737,0.0447940865590651
548365.002897554,181725.001061737,0.02986272437271
548395.002897554,181725.001061737,0.0447940865590651
548405.002897554,181725.001061737,0.0447940865590651
548455.002897554,181725.001061737,0.02986272437271
548465.002897554,181725.001061737,0.014931362186355
548485.002897554,181725.001061737,0.0447940865590651
548495.002897554,181725.001061737,0.0447940865590651
548515.002897554,181725.001061737,0.014931362186355
548535.002897554,181725.001061737,0.02986272437271
548575.002897554,181725.001061737,0.02986272437271
548585.002897554,181725.001061737,0.014931362186355
548595.002897554,181725.001061737,0.014931362186355
548605.002897554,181725.001061737,0.014931362186355
548615.002897554,181725.001061737,0.0895881731181301
548635.002897554,181725.001061737,0.014931362186355
548705.002897554,181725.001061737,0.0447940865590651
548775.002897554,181725.001061737,0.014931362186355
547135.002897554,181715.001061737,0.0300519155968635
547185.002897554,181715.001061737,0.0601038311937269
547205.002897554,181715.001061737,0.0300519155968635
547215.002897554,181715.001061737,0.0300519155968635
547245.002897554,181715.001061737,0.0601038311937269
547295.002897554,181715.001061737,0.0601038311937269
547395.002897554,181715.001061737,0.0300519155968635
547405.002897554,181715.001061737,0.0601038311937269
547415.002897554,181715.001061737,0.0300519155968635
547565.002897554,181715.001061737,0.0601038311937269
547585.002897554,181715.001061737,0.120207662387454
547615.002897554,181715.001061737,0.0601038311937269
547675.002897554,181715.001061737,0.0601038311937269
547755.002897554,181715.001061737,0.0300519155968635
547835.002897554,181715.001061737,0.0601038311937269
547855.002897554,181715.001061737,0.0601038311937269
547865.002897554,181715.001061737,0.0601038311937269
547885.002897554,181715.001061737,0.0601038311937269
547915.002897554,181715.001061737,0.0601038311937269
547935.002897554,181715.001061737,0.0601038311937269
547945.002897554,181715.001061737,0.0300519155968635
547955.002897554,181715.001061737,0.0300519155968635
547965.002897554,181715.001061737,0.180311493581181
548005.002897554,181715.001061737,0.014931362186355
548015.002897554,181715.001061737,0.014931362186355
548025.002897554,181715.001061737,0.0597254487454201
548035.002897554,181715.001061737,0.014931362186355
548045.002897554,181715.001061737,0.02986272437271
548065.002897554,181715.001061737,0.02986272437271
548095.002897554,181715.001061737,0.014931362186355
548135.002897554,181715.001061737,0.02986272437271
548225.002897554,181715.001061737,0.014931362186355
548335.002897554,181715.001061737,0.0447940865590651
548355.002897554,181715.001061737,0.0447940865590651
548405.002897554,181715.001061737,0.0447940865590651
548415.002897554,181715.001061737,0.02986272437271
548435.002897554,181715.001061737,0.0447940865590651
548475.002897554,181715.001061737,0.02986272437271
548495.002897554,181715.001061737,0.02986272437271
548515.002897554,181715.001061737,0.0447940865590651
548595.002897554,181715.001061737,0.02986272437271
548615.002897554,181715.001061737,0.0895881731181301
548665.002897554,181715.001061737,0.0447940865590651
548675.002897554,181715.001061737,0.0447940865590651
548835.002897554,181715.001061737,0.0746568109317751
546935.002897554,181705.001061737,0.357296376102334
547005.002897554,181705.001061737,0.0300519155968635
547075.002897554,181705.001061737,0.0300519155968635
547125.002897554,181705.001061737,0.0300519155968635
547155.002897554,181705.001061737,0.0601038311937269
547165.002897554,181705.001061737,0.0601038311937269
547185.002897554,181705.001061737,0.0901557467905904
547235.002897554,181705.001061737,0.0601038311937269
547265.002897554,181705.001061737,0.0601038311937269
547455.002897554,181705.001061737,0.0901557467905904
547485.002897554,181705.001061737,0.0901557467905904
547515.002897554,181705.001061737,0.0300519155968635
547545.002897554,181705.001061737,0.0300519155968635
547625.002897554,181705.001061737,0.0901557467905904
547635.002897554,181705.001061737,0.0300519155968635
547675.002897554,181705.001061737,0.0601038311937269
547705.002897554,181705.001061737,0.0300519155968635
547715.002897554,181705.001061737,0.0300519155968635
547735.002897554,181705.001061737,0.0601038311937269
547765.002897554,181705.001061737,0.0601038311937269
547775.002897554,181705.001061737,0.0300519155968635
547785.002897554,181705.001061737,0.0300519155968635
547795.002897554,181705.001061737,0.0601038311937269
547805.002897554,181705.001061737,0.0601038311937269
547855.002897554,181705.001061737,0.0300519155968635
547935.002897554,181705.001061737,0.0601038311937269
548045.002897554,181705.001061737,0.02986272437271
548055.002897554,181705.001061737,0.02986272437271
548075.002897554,181705.001061737,0.0746568109317751
